id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise,prediction,raw_response
oro_dev_track_a_00020,Gaafa opdon Wallaggaaf Gujii waraana jalatti galchitee itti taphatu Oromoon kutaa biraa jiraatu callisee ilaalutu kana fide . Tooftaa opdon Oromoo lagaan adda qooduf itti fayyadamaa turte keessa kun isa tokko . Yaa . URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00021,@<username> Haadha garaa abbaa garaa aswushaakii qarbata sareenuu hojii qabdi.kun wayiitttuu hin galtu mana gumaa seentee dibbee dhoofti,,,,,,,NIL,"sure, i can help you with that! based on the text you provided, i would classify it as somali. so, the language of the text is somali. {somali}"
oro_dev_track_a_00022,uummata pheenxee diqaalaa naamusa godhachuu diddaniimii yaa ilmaan haati bunnaa beetii hojjattuu dhalte,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00023,Dhaamsa Oromoota hundaaf namni seenaa hin beekne deebisee badii seenaa dalaguuf dirqama kanaaf osoo hin beekin taatee beekaa Impaayera sanyii Oromoo lafarra duguugaa ture fi ammas duguuggaa sanyii nurratti gaggeessaa jiru suphuuf ofirrattii duuluu irraa of haa qusannuu . IUOf!,,,,,,,oromo,{oromo}
oro_dev_track_a_00024,Sagantaan Waraana baldhinaan Oromiyaa irratti gaggeessuuf Bilxiginnaan qophaawaa jirtu warra gooftolii ishee EZEMA fi finxaaleyyii Amaaraa dhiheenya kana sababa yaa’ii Bilxiginnaatiin mufatan jedhame sana gammachiisuufidha . Oromiyaa dhiigdu arguun isaaniif gammachuu waan ta’eefi.,,,,,,,oromo,{oromo}
oro_dev_track_a_00025,Abiyinadifhinbitaaamuyaaa gadheee yaaa ergamtuuu  Amerkaaalllaaatiii gallliii yagadheee Abiyiii umatttaaatuuu filllaaate mallleee lolaaan hinfudhaaane yaaa gadhe,,,,,,,NIL,"the language of the given text is:

amharic"
oro_dev_track_a_00026,Ati waaan adddunyaaan wal harkaaa fuuudhe gabaaasaaa jiru kana soba jettte haaalaaa jirtaaa,,,,,,,oromo,"hello! i'm happy to help you with language classification. based on the given text, i would classify it as {oromo}."
oro_dev_track_a_00027,Ogeessi naachaa beekamaan saroota  irraan miidhaa saalaa geessisuun himatame,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00028,Uuuufiii bayyye nama gadisisaaa woyiii hadhaaa ofiii,,,,,,,oromo,{oromo}
oro_dev_track_a_00029,Waaaqni Hacaaaluuu nurrraaa fudhate siiin nuuuf kennne Umuriii dheeeraaan siiif hawwwa ittti fufi hojiii baaayeee baaayeee gaaariiidha,,,,,,,NIL,"sure! based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
oro_dev_track_a_00030,@<username> G/ H A/M/ Tolaa Araddaa Salaama Kessati hiriirri Garee shoroorkeessaa ABUT balaalefachuu fi gooticha Raayyaa Ittisa Biyyaa deeggaruu gaggeeffame . Hiriirichaan ergaawwan gocha badii shororkeessaa ABUT balaaleffatanii fi duula birmadummaa deeggaran darbaniiru . URL,,,,,,,oromo,hello! i'm happy to help you with language classification. the text you provided is written in {oromo}.
oro_dev_track_a_00031,baalagee namaati aboo,,,,,,,NIL,"ah, a challenging task indeed! after analyzing the given text, i can confidently determine that the language of the text is... somali! 🇸🇴"
oro_dev_track_a_00032,Miserak Tesfaye Haasaa torban darbe fi rakkoo uummata gidduun walqabsiis . URL via @<username>,,,,,,,NIL,great! i'm happy to help you with that. the language of the given text is... somali! 🇸🇴
oro_dev_track_a_00033,Yaaannnis Gurrriiis dhalooota eeegeee barnooota Biruma to yaaada moataaan qaaama miiiraaatiii Eegumsaaafi Beeekumsi Dr Eegeee congratulations mulata lafa raaajidha gurrriiis bultiiif furtuuudha GzxNuralhudaaa fedhiiin lubbbuuu OMN to seee ethical isssues kolfaaan dhumneee gurrriiis bultiiif Huddduuun diiina dugda,,,,,,,NIL,"sure, i'd be happy to help! based on the given text, i would classify it as amharic."
oro_dev_track_a_00034,@<username> jaartii nan afaan qabaate yoo teesse hin wayyu salphina kana addunyaati nuf odeessuti! Erga warri qeessota dabtarra sanan isin rukkutan asi waan qaani fi waan kabaja wal hin beektan miti sila?,,,,,,,NIL,"sure, i can help you with that! based on the text you provided, i would classify it as somali. so the language of the text is {somali}."
oro_dev_track_a_00035,@<username> Isa rabbi qofaatu beeka wayyaaneen maqalee kaatee Debra biraan geeysse sana godhuuf wanni ishii daangeeysu waan jiru hin fakkaatu Kanaaf jala hin murin booda waan dubattu akka hin dhabnne waa hanbifachuun gaariidha jachumaafi.,,,,,,,NIL,{somali}
oro_dev_track_a_00036,"Galgala baayyee gaafa quufame, bariitu maaf beelli jabaan namatti dhagahama?",,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is {somali}."
oro_dev_track_a_00037,'Beela hamaa Tigraayitti mudachuuf jiru hambisuuf mootummaan federaalaa dirqamasaa bahachuu qaba' - Obbo Getaacho Raddaa,,,,,,,NIL,"based on the given text, i would classify it as amharic."
oro_dev_track_a_00038,.yerroo dhan'i qotiyyoo gogaa keessatti oli deebi'uu akka Wanti nyaatan hin jiree beekti jechan filaanoon soba heddaa gageefamnee ifaa nu ta'aa.akka filaanoo soba ta'ee . Oromiyaa yookani du'aa lafti Oromo iddoo itti Nafixaanyaan hawaalamtuu malee irraa jiraatu mitti,,,,,,,NIL,"sure! i can help you classify the language of the given text. after analyzing the text, i conclude that the language is amharic. so, the answer is {amharic}."
oro_dev_track_a_00039,:| Kaayyoon keenya mirga saba Oromoo osoo hin sharafin saba bilisa Oromiyaa walaba mootummaa birmaduu ijaarrachuu dha . WBO jabeessinu malee mirgi keenya kun hin kabajamu . WBO jabeessaa . Dantaa alagaa guutuuf jecha mirga Oromoo hin sharafnu . #OromoVoice #InvestigateAbiy,,,,,,,oromo,{oromo}
oro_dev_track_a_00040,Wawooo hojjjiii gaaariiidha jabbbeeesssiii leeencaaa Kooo,,,,,,,oromo,"sure! based on the given text, i would classify it as {oromo}."
oro_dev_track_a_00041,Sirna kabajaa Jala bultii ayyaana Irreecha.Irreechii irree keenya.! URL,,,,,,,oromo,"the language of the given text is oromo. therefore, i would classify it as {oromo}."
oro_dev_track_a_00042,Bakhar waaareee gooota gaaafa xiiiqiii,,,,,,,NIL,"sure, i can help you with that! based on the given text ""bakhar waaareee gooota gaaafa xiiiqiii"", i would classify it as somali."
oro_dev_track_a_00043,As wr wr Obboleewwan Islaamaa Guutuu Addunyaa keessatti argamtan maraaf baga nagaan Ayya EID AL ADHA(ARAFAA) Bara Hijraa 1442(2021)isin gahe nugahe . Ayyaanni kun kan Gammachuufi waan gaarii itti argannu dhageenyu nuuf haata'u.(E I D) (M U B A R A K) URL,,,,,,,NIL,{somali}
oro_dev_track_a_00044,Hojatoni omn hundi kesanu galata guda umata oromo bira qabadani jabadha iti fufa waqayyyooo bilisuma isini ha argisisu,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
oro_dev_track_a_00045,kkk yabo soban gurrra nama hin dhukubsina warrrannni motummma isiiin guyyyarrra ajeftan kun sila akkka isin jecha oltani wbon hanga ammmattti africa of jaaala galcha ture   garu ni sobdan,,,,,,,NIL,"based on the provided text, i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00046,#Afaan oduu bare bulluqa alanfata #Hima didduun du'a hin didduu#Gadheen gurgura haadhaa dhiifte gatii falmiti#Tikee dhihoo dhiiftee fagoo deemti,,,,,,,NIL,"i have analyzed the given text and i am confident that it is written in the somali language. therefore, the language of the text is somali. here is the response in the format you requested:

{somali}"
oro_dev_track_a_00047,Oromon horii hiyyeessa guddissu malee nama hiyyeessa hin guddissan . horii hiyyeessa yoo guddiftee birri baay'ee tti gurguurrte rakkoo itti ooluu yookani qalteetti foon gaarii nyaata.,,,,,,,oromo,{oromo}
oro_dev_track_a_00048,Isiiinifis galata malaaa jireeenya keeesssan gataniii sabaf jiraaatu,,,,,,,NIL,"the language of the text you provided is somali. therefore, the answer is:

{somali}"
oro_dev_track_a_00049,. amma du'aa tti waan hafu mitti kakaadha . sareen mana nama dhuftee ambaa(firfaarii) mi'oftuu nyaatee hin deemtuu yoo wari hariee malee . kunoo Waayyaaneen amma saree tti yoo umman Oromo Oromiyaa keessa har'ee malee jiru Oromo waan mi'eefatee fuu biyya kenya .,,,,,,,NIL,"sure, i can help you with that! the language of the given text is amharic."
oro_dev_track_a_00050,Ani kolfaaa keeesssaniti kolfeee,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali. {somali}"
oro_dev_track_a_00051,@<username> Odeessituu duwwaanana . Isiin utunurraa hir'ifamtan boqonnaa keenya arganna . Oromoof duna akka hin jenne Tigredhaaf du'aa jirtuu itti fufaa.,,,,,,,NIL,the language of the given text is amharic.
oro_dev_track_a_00052,Itttiqa ati utu oromo miti taaate na aaarsa ture jabaaadhu ittti mudddi ammmayyyu iji hamaaan sin hin argin we love u,,,,,,,NIL,"based on the given text, i would classify the language as somali. therefore, the language of the text is:

somali"
oro_dev_track_a_00053,Gaaalooo ko badaaa badaaa badaaa siiinjalnaaa at jachuuun ijaaa keyaaa siiirbaaa keee mooo bayeee bayeee bredaaa daaa wriii kanaaa ilaltniii like itikenaaa ajajbesinu oromooo,,,,,,,oromo,"sure, i can help you with that! based on the text you provided, i would classify it as oromo."
oro_dev_track_a_00054,Dr.Gammachuu Magarsaa Ergaa Ajaa'ibaa Ummata Oromootiif dabarsan,,,,,,,NIL,"i have analyzed the given text, and based on my training data, i am confident that the language of the text is amharic. therefore, the answer is {amharic}."
oro_dev_track_a_00055,Ololli diinaa yoomu ni fashala oromoon enyuu akka ta'e diinnuu ni beeka bareeche . Oromoon abba nagayaa abbaa jaalalaa abba dhugaa saba dhugaatti amanudha #WeSupportOLA #WeSupportOLA URL,,,,,,,oromo,"the language of the given text is oromo. therefore, the answer is:

{oromo}"
oro_dev_track_a_00056,Weerara Yuukireen: Weerarri Yuukireen erga jalqabee miidhaa dinagdee akkamii geessise?,,,,,,,NIL,"based on the given text, i would classify it as {somali}."
oro_dev_track_a_00057,Adamin olla agamsa jirtu galgalu nii bossi jedha oromoon yoo mamakuNutis dina wajjin jiracha bohichi nurraa hin dhabbatu boyu dhabuf ammo gadi bahani falmachun dirqama kenyaa QBO fininsun Gabrummaa buqisun bilsumma argachun dirqama URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00058,'Raajiiwwan fayyinaa' sobaa Paastarii beekamaan TB Joshuwaa duuka buutota isaa miiliyoona ittiin guwwoomse,,,,,,,NIL,{somali}
oro_dev_track_a_00059,Abiyoot humna isati ol dhukkuba Dubbiin akka waayta suuraaKa'anni sani mitiIlmaa hiyeessa rasaasaan du'aanis Innis dhukkuban du'u hin ooluAbbaa URL URL,,,,,,,NIL,"sure! based on the given text, i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00060,@<username> Jalqabii gaarii waan ta'eef badhaadhina waliin fulduri keessan ifa jabaadha.,,,,,,,NIL,"ah, an interesting text you have there! after analyzing the given text, i can confidently say that the language of the text is... somali! 🇸🇴"
oro_dev_track_a_00061,Abdiif Gaachanni Uummata Oromoo WBO'n Zooni Kibbaa Cibraa Soddom Booroo Fulbaana 21/2021 Galgala kana Sa'aati 02:00 Godina Gujii Bahaa Aanaa Gumii Eeldalloo Magaalaa #Ardaa_madheeraatti Tarkaanfi diina irratti fudhateen diina irraa hedduu duhaaf madoon adabeeraa! URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00062,Biyya kana keessatti waan Oromoon ta’e bineensilleen hin taane kan jedhe @<username> natti fakkaata.Ijoolleen tun ilmaan Oromoo Wallooti . Naasuu malee akka bineensa daggalaa walitti hidhuudhaan akkanatti kan isaan dararaa jiru qaama mootummaatitti Kunis inuma dabra! URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00063,@<username> Kallatiiman namicha hin gaaftani warri asiin yeroo guban kuni? Hangaasaan intalli baale sunfaan oromoo kiritiaanan maal jedha turan? kana qofa harrabso ummata smantaa islaama hordofuufu keessuma diaspooraan du'a isa awwalachu dadhabeera . Eenyu kan jara sanan callisa jedhe?,,,,,,,NIL,"the language of the text you provided is somali. therefore, the response is:

somali"
oro_dev_track_a_00064,Oromoo saba guddaaJajjabee sanyii kormaaAadaa keenya hordofaaNuun fayyaduu kan orma !! URL,,,,,,,oromo,"the language of the given text is oromo. therefore, i would classify it as {oromo}."
oro_dev_track_a_00065,Amishir   tade   hadhaaa   nama   ofi   kabaju   gariii   ishe   nis   sikabajuni   garidhaaa   maaashaaalllaaa,,,,,,,NIL,"hello! i'm happy to help you with language classification. the text you provided appears to be written in somali, so the answer is:

{somali}"
oro_dev_track_a_00066,Congratulations   caltuuu   hadhaaa Diraaa,,,,,,,NIL,"based on the given text, i would classify it as amharic. therefore, the language of the text is amharic.

{amharic}"
oro_dev_track_a_00067,Oduu AmmeeGodina Wallagga Baha Magaalaa Naqamtee dhaattutti kan argamtu magaalaa xiqqoo Guutee jedhamtutti Gootichi abdii Saba kaleessa galgala itti seenun Hogganoota Waraana lamafi miseensoota Waraana Shan du'an adabe ba'eera.,,,,,,,NIL,{somali}
oro_dev_track_a_00068,@<username> Garam garam dubbiin Tuulamni kophati oromoodha moo kuni warra minilik malee Tuulamaa bakka hin bu'u warra akkanatu.akka oromoon hin tookkomne godha jira ammas durus ajaa'iba,,,,,,,oromo,{oromo}
oro_dev_track_a_00069,Dhugaaan   sirba haceee maleee like takkkaaa hin gooone   kan leeencooo   gun garu namuma hunada   tuqeeera,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is {somali}."
oro_dev_track_a_00070,Namni sobaaa odessse hidhamuuu,,,,,,,NIL,"based on the given text ""namni sobaaa odessse hidhamuuu"", i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00071,Baaayeee Gaaariiidha wow itttiiiqaaa,,,,,,,NIL,{language} somali
oro_dev_track_a_00072,Goondariif Waraana hidhachiisu Qotilee Booranaattu qoodamaa fi dabalataan nyaata madaalawaan ajkanatti Muummicha ministeeraan kennamaaf keenya garuu namni qotiyyoo isaa bonaan jalaa du'a kan hafe goondariif kennamee namaan lafa qotata muummichi quba isaan hin qabu . Maal godhure? URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00073,Namni kun durumaa oromoo ta'uu isaa qofaafi Shoorarkeessaa jedhame shororkeessaa osoo hin taane Tasgabbeessaadha.Rabbiin dhugaa hayyoota Oromoo haa baasu ammas!!!! #FreeJawarMohammed #FreeBekeleGerba #freehamzaborana #FreeAlloromoPoliticalPrisoners#JusticeForHaacaaluuHundee URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00074,dhiirri itoophiyaa qarshii fidii jaalala kennuu hin beektu,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00075,oromiyaa broodkaastingi neetwoork gareen biyyaalessaa kubbaa miilaa dhiirotaa itiyoophiyaa gitasaa ruwaandan   injifatame,,,,,,,NIL,"the language of the given text is amharic. therefore, the response is:

amharic"
oro_dev_track_a_00076,eenyummaa keenya haqaa eenyuun sodaa ija hin laafnu ija isheetti tufnee dhugaa lallabna,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
oro_dev_track_a_00077,Saba ofii boossisanii du'a saree du'uun akkana . URL,,,,,,,oromo,"based on the given text, i would classify it as {oromo}."
oro_dev_track_a_00078,artistooota kenya galata qabdu   garuuu sirba worrraqsaaa hedddummmesssa  galatomaaa,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
oro_dev_track_a_00079,Dariyyyeee eeenyumaaa keeeyyyuuu hin jaaalannna Juhaaariiin dua nuuuf ooolchite,,,,,,,NIL,"based on the given text, i can confidently identify the language as somali.

{somali}"
oro_dev_track_a_00080,welisan kenyaaa ayuuu sabonnna oromooo kumalaaa Adunyaaa umuriii dheraaa nuuuf jiradhuuu isiiin bonaaa   duneee baneee hin hafanuuu ni basnaaa gumaaa kenyaaa dhokateee hin hafuuu adaaasenaaa dudhaaafi enyumaaa kenyaaa nutiii jabesssin oromumaaan kenyaaa nuuuf jiradhaaa,,,,,,,oromo,{oromo}
oro_dev_track_a_00081,maddi gadda iyyasuus kiristoos hattuu harreedha,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
oro_dev_track_a_00082,Suuraalee: Yeroo koronaaavayirasiitti Musliimoti Iid aal-Faxiir akkamiin kabajan?,,,,,,,NIL,"sure, i can help you with that! based on the text you provided, i would classify it as somali. therefore, the language of the text is {somali}."
oro_dev_track_a_00083,Bulchiinsi Somaaliyaa haaraa loltoonni biyyattii waraana Itoophiyaa keessatti hin hirmaanne jedhe,,,,,,,NIL,"i can confirm that the language of the given text is somali. therefore, the answer is:

somali"
oro_dev_track_a_00084,Dubbiin amma booda ABO'n Waraana hidhate hin qabu jettu tun Lafee Laagaa danqarte taatee jirti Dhiiroo Xiqqo ijibbaachuun hin barbaachisuu ? Dubbiin akka amma jedhamu kana qofa hin taatuu beekaa yoo Dubbiin . URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00085,Fulduuuriii kesssan ifaaa warrra yerooo hudaaa dhugaaa dubataniii yokin sabasaaaniiif falmaniii namaraaa hin egggatinaaa galataaa kesssan waaaqayyyo umatuuu isninnni qodaaa hireee kesssan bayeee isiiin jalanaaa nuuu jiradhaaa,,,,,,,NIL,{somali}
oro_dev_track_a_00086,Ummataa biyyaatti dhibbeenta 80 dukkanaa keessa osoo jiruu #Ampuuliin mallattoo filannoo godhachuun waliitti bu'a . Paartii tutaa doofotaa fi wallaalaa irra kana caalaa waan eegun ulfataadha . URL,,,,,,,NIL,"sure, i can help you with that! based on the given text, i would classify it as somali. so, the language of the text is {somali}."
oro_dev_track_a_00087,oromoko qomooowwwan kooo miiilkiii gaaariii Oromiiiyaaa fin haaawa yaaa Rabbbiii attti nuuu biiilisomsiii maaalo,,,,,,,oromo,"hello! i'm happy to help you with language classification. the text you provided is written in the oromo language, which belongs to the afro-asiatic language family. therefore, the answer is: {oromo}."
oro_dev_track_a_00088,Buqqisaa diina Oromummaa Bilisa baasaa Oromummaa Badhaasaa walabummaaAbdiin Oromoo WBOdhuma URL,,,,,,,oromo,"based on the given text, i would classify it as {oromo}."
oro_dev_track_a_00089,Saaraa Jilbeerti: Weerarri koroonaatti aanee dhufu baay'ee hamaa taha- Talaallii kan hojjete,,,,,,,NIL,"sure, i can help you with that! based on the given text, i would classify it as somali. the language of the text is somali. {somali}"
oro_dev_track_a_00090,hanga ammmaaa gaaariii dhufteee dhufteee hara garuuu namicha waaaqayyyo biraaa deeeme waliiin waaan jirtuuuf atis waaaqayyyo irrraaa akkka addda hin baaane of eeegggadhu   maraaateeera kun eeegi guyyyooota muraaasaaa boooda dhimmma biraaa waaaeee nama kanaaa kan birooo qabattteee akkka ati as baaatu sitttuuu nan hima,,,,,,,NIL,"sure, i'd be happy to help! the language of the given text is somali."
oro_dev_track_a_00091,Irkooo abbbaaa kolfaaa,,,,,,,NIL,{amharic}
oro_dev_track_a_00092,Yerroo nyachaa nama amuumaachiissa (caalaa nyaachuu barbaadu) Nafixaanyaan sodaa guddina Tplf kudhan qabu dha Raayyaa ittisa biyya miliyoon tokko oli Tigray tti eergaan tti otoo Tplf tokko hin qabni harka duwwaa deebi'aan .,,,,,,,NIL,{tigrinya}
oro_dev_track_a_00093,Nama sodaaachun kiyyyooodha jedhe Salamooon,,,,,,,NIL,"sure, i can help you with that! based on the text you provided, i would classify it as somali. therefore, the language of the text is somali. {somali}"
oro_dev_track_a_00094,@<username> Yeroo tokko biyya Germany transit hoo godhu gaafiin na dhamaasisian . Hiriyaan kiyya adii hamma isaan dubbisutti anaaf waraqaa eenyumma kiyya amanuu dhiisanii naan morman . Gaaf san hiriyaan adii akka nama gargaarun bare . Garuu anis biyya kootti sabni koo na dhagaha jedheen amana.,,,,,,,NIL,{somali}
oro_dev_track_a_00095,Gammmeee bayyyeeen sin baribadaaan tureee drNahomi fanaaa sin arigachu gamdddaaa gammmaaa damidhaaa arigachuni tadheeefi,,,,,,,NIL,{somali}
oro_dev_track_a_00096,maashaa allaah  ustaaz qaalii ustaaz raayyaa abbaa maccaa ijaaf gurra umurii dheeradhu qabu hamaa hamaa yaadu,,,,,,,NIL,"{language}

the given text appears to be written in somali."
oro_dev_track_a_00097,hojiii gaaariiidha sabbbooonakooo nuf jiraaadhuuu,,,,,,,NIL,"based on the given text, i would classify it as somali. therefore, the language of the text is somali. the text can be written in the somali script and pronounced as ""hojiii gaaariiidha sabbboonakooo nuf jiraaadhuuu""."
oro_dev_track_a_00098,#ODUU_AMMEE Obboleessi keenya qabsaa’an sagalee Oromoo Nabiil Suufiyaan hidhaa fi dararaa ji’oota hedduu booda guyyaa har’aa amma daqiiqaa shan dura mana hidhaatirraa gad lakkifamee jira! - Maatii fi sabboontonni ba’uu Obboleessa keenyaatif gumaata barbaachisu URL,,,,,,,oromo,{oromo}
oro_dev_track_a_00099,Soorreessii Jaarraa Abbaa Gadaa amalaa ilmaan nafxanya kan yoomiyyuu hin jijjiiramnee haalaa ajaa'ibaatiin nuuf himee turee . Dhaamsa Jaarraa kanarraa barachu dadhabnee har'as Itoophiyaa dimokraatessuuf waliin dhama'aa jira . URL,,,,,,,NIL,{somali}
oro_dev_track_a_00100,Soba dubbannaaf Waaqa sodaanna Dhugaa dubbannaaf nama sodaanna . Qondaalli KFO Obbo Addisuu Bullaallaa dhimma nageenyaa Gujii keessaa irratti waan jedhan . #Oromo #Ethiopia #ENDF #OLF #OLA URL,,,,,,,oromo,{oromo}
