id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise,prediction,raw_response
deu_dev_track_a_00022,"Haben die Führungskräfte der EU den Verstand verloren, ist ihnen der Schrecken eines Weltkrieges, den wir durchleiden müssten, nicht Beweis genug? Genug ist genug! Es ist höchste Zeit für eine Politik des Friedens!",,,,,,,german,{german}
deu_dev_track_a_00023,"Ich glaube es gibt Anlaufstellen für Personen die vom Stalking betroffen sind, hast du diese mal besucht?",,,,,,,german,{german}
deu_dev_track_a_00024,Wie läuft das mit der Hierachie in den Chinesischen Partnerbetrieben? Flache Hierarchie und eigenständiges denken wird da ja anders gehandhabt. Gibt es dazu lustige Geschichten die du erlebt hast. Oder ist das nun ganz anders.  Was sind allgemein lustige/erwähnenswerte Geschichten Tatsachen die aus dem Kulturellen Unterschied entstehen,,,,,,,NIL,"{english}
the text is written in english."
deu_dev_track_a_00025,"Der Titel sagt eigentlich schon alles. Fragt mich alles zu Alltag, Störungen, außergewöhnlichen Ereignissen. (Bitte um Verständnis, dass ich vielleicht nicht immer ins Detail gehen kann)",,,,,,,NIL,{english}
deu_dev_track_a_00026,"Hi, danke fürs Ama. Mit wieviel extremistischen Eltern (rechts, links, religiös) musst du dich so einschlagen?",,,,,,,german,"based on the given text, i would classify it as german. therefore, the language of the text is {german}."
deu_dev_track_a_00027,"Juhu. Du hast eine Erkrankung. Die ist sehr schlecht behandelt. Macht nichts. Evtl steckst du Energie darin, dich zu beschweren. Nach vorne. Wenn die Therapien nichts helfen: aussprechen, beschweren.   Alles gute dir.",,,,,,,german,{german}
deu_dev_track_a_00028,Du schafft das!  1. Wer bist du?  2. Woher kommst du in Norwegen?  3. Warum schriebst du ein Buch und worüber handelt es?  4. Fährst du einen Tesla?  5. Was soll ich in Norwegen unbedingt sehen und warum?  6. Bist du berufstätig? Wie viel verdienst du im Jahr?  7. Was gefällt dir am besten an Norwegen und was magst du gar nicht?  8. Warum interessierst du dich für Deutschland/Deutsch?  Danke :),,,,,,,german,"{language} german

as a skilled language classification agent, i can confidently determine that the language of the given text is german. the text contains several phrases and words that are characteristic of the german language, such as ""woher kommst du in norwegen?"" (meaning ""where do you come from in norway?"") and ""fährst du einen tesla?"" (meaning ""do you drive a tesla?""). additionally, the text includes proper nouns that are commonly used in german, such as ""norwegen"" (meaning ""norway"") and ""deutschland"" (meaning ""germany"")."
deu_dev_track_a_00029,"4711 Erfrischungstücher. Hatte Oma immer im Auto wenn mir beim Fahren übel wurde, was natürlich absolut nichts mit der schrecklichen Geruchsmischung aus Duftbaum, Opas grauenhaftem Rasierwasser, Minzbonbon und dem uralten Auto an sich zu tun hatte... ganz schrecklich. Ich vermisse es.",,,,,,,german,{german}
deu_dev_track_a_00030,"Zivilisten zu bombadieren ist eine Entscheidung die beide Seiten getroffen haben. Es ist kein ""sich wehren"" Zivilisten als Ziel zu haben. Das gilt für beide Seiten. Wer sich gegen das Töten von Zivilisten auf einer Seite ausspricht, aber das Töten von Zivilisten auf der anderen Seite nicht kritisiert oder sigar rechtfertigt, liegt nicht im Recht",,,,,,,german,{german}
deu_dev_track_a_00031,"Taurus-Leaks: Der Skandal besteht darin, dass deutsche Offiziere mit deutschen Waffen einen Angriff gegen Russland bis ins Detail planen. Ist das nicht strafbar? Die deutschen Medien lenken ab und behaupten, Scholz habe gelogen, als er sein Taurus-Veto einlegte. Völlig verrückt. Unfassbar. Diese unfähigen Offiziere lassen sich abhören, wie sie Angriffspläne gegen Russland aushecken. Sie plaudern aus, wie man die deutsche Beteiligung vertuschen kann. Und sie verraten nebenbei, dass Briten und Amis bereits in der Ukraine stehen.",,,,,,,german,{german}
deu_dev_track_a_00032,Ich weiß nicht wieso sich Leute aufregen... Wir haben den 1. APRIL! Es sollte noch keine 30 Grad haben! Es müsste 2 Monate durchgängig regnen damit die Böden nicht mehr so Furz trocken sind!,,,,,,,german,{german}
deu_dev_track_a_00033,"Also, was alkoholfreies Bier angeht habe ich Heinecken 0.0 für mich entdeckt. Alkoholfreier Wein hat mich bisher nur enttäuscht und daher habe ich die Suche aufgegeben, obwohl ich eigentlich sehr gerne Rotwein trinke.  Bei Cocktails kannst du finde ich bei allem, was süß und fruchtig ist den Alkohol einfach weglassen, kommt geschmacklich fast auf dasselbe hinaus. Mir persönlich wird das dann nur leider schnell zu viel.",,,,,,,german,{german}
deu_dev_track_a_00034,die roten Augen da könnten genauso gut Flaggen sein.. :D,,,,,,,NIL,{english}
deu_dev_track_a_00035,"Ich arbeite jetzt seit 10 Jahren im Bestattungswesen und habe dabei natürlich schon viel gesehen und erlebt, fragt mich aus, wenn ihr wollt!   Edit: Danke für meinen ersten Award :)",,,,,,,NIL,"{language}
english"
deu_dev_track_a_00036,Wir brauchen dringend ein Holzverbrennungsverbot. Dieser Feinstaub ist gefährlich und schädigt massiv die Lungen.,,,,,,,german,german <</group>
deu_dev_track_a_00037,was verdienste und wie lang war die umschulung?,,,,,,,german,{german}
deu_dev_track_a_00038,"Morgen☕ Die Leute, die auf #DemosGegenRechts gehen, also quasi für diese #Regierung, verstehe ich nicht. Man kann doch nicht so eine Zukunft wollen. Wohlstandsverlust, #Migrantenflut, marode Schulen, Krieg, kaputte #Wirtschaft.. nur ein paar Beispiele. Mir ein Rätsel..",,,,,,,german,{german}
deu_dev_track_a_00039,Tausche gegen das unreleased Glock in den Mund von Fler &amp; Silla mixtape aus 2008,,,,,,,NIL,"i am confident that the language of the given text is ""english""."
deu_dev_track_a_00040,"Solange es nicht mutwillig oder grob fahrlässig (z.b Alk am steuer) war, sollte die Versicherung deines Arbeitgebers greifen.   Was aber passieren kann ist, das du erstmal firmeninternes Fahrverbot bekommst.",,,,,,,german,{german}
deu_dev_track_a_00041,"Wetterkapriolen gab es schon immer Mit Klimawandel kann man halt Geld machen,.",,,,,,,german,"based on the given text, i would classify it as german. therefore, the language of the text is {german}."
deu_dev_track_a_00042,"Ich leide bis heute an den Nebenwirkungen der Corona Impfung vor 2½ Jahren und warte bis heute auf medizinische Versorgung, Hilfe und Unterstützung. Wann ändert sich die Situation endlich",,,,,,,german,{german}
deu_dev_track_a_00043,"Ob wohl seine Frau das mit dem getrennt lebend auch weiß? 🤔  ""Oft unterwegs, aber auch oft zu Hause""...",,,,,,,german,{german}
deu_dev_track_a_00044,"Während die Welt den Internationalen Frauentag feiert, leiden die Frauen in Gaza unter dem Krieg und der humanitären Katastrophe. Sie kümmern sich nicht nur um ihr eigenes Überleben, sondern auch um das ihrer Familie.",,,,,,,german,{german}
deu_dev_track_a_00045,"Seid Ihr bescheuert. (Rhetorische Frage)🤦🏼‍♀️ Ihr tut so, als hätte es vor der mRNA-Impfung nie plötzliche und unerwartete Todesfälle gegeben. Wie BLÖD oder VERBOHRT muss man sein, jeden Todesfall der Impfung zuschreiben zu wollen. Vor der Impfung ist ja auch nie jemand gestorben.🤦🏼‍♀️",,,,,,,german,{german}
deu_dev_track_a_00046,Das Klima wandelt sich seit bestehen der Erde. Im Mittelalter war es im Durchschnitt auch 2-3 grad wärmer als heute. Grönland heißt so weil es mal grün war und dort Ackerbau betrieben wurde .,,,,,,,german,{german}
deu_dev_track_a_00047,"Es wird bedeuten, keinen Mann wie zu gefährlichen Auge begegnen?",,,,,,,german,{german}
deu_dev_track_a_00048,"Hallo! Es klingt, als hättest du bereits gute Maßnahmen ergriffen, um den Bereich zu reinigen. Grundsätzlich besteht ein geringes Risiko, dass Vogelkot Krankheitserreger enthält, aber wenn du Handschuhe getragen hast und gründlich gereinigt hast, sollte das Risiko minimal sein. Vielleicht könntest du ein bisschen Essig oder ein anderes haushaltsübliches Reinigungsmittel benutzen, um den Bereich noch einmal zu säubern. Aber mach dir keine allzu großen Sorgen, es klingt, als hättest du gut reagiert.",,,,,,,german,{german}
deu_dev_track_a_00049,"Es gibt so Brust-Ringe, die kann man auch selber aus einem Verband basteln oder kaufen. Dann liegt der Stoff nicht auf. Sieht zwar nicht so toll aus aber für zu Hause war das Super.",,,,,,,german,"{language}
german"
deu_dev_track_a_00050,"Meine Hebamme hat mir Glutamat und Wurst verboten, das soll helfen. Und ebenfalls Essen mit gut Salz, wie hier schon jemand geschrieben hat. Vielleicht hilft es.",,,,,,,german,{language} german
deu_dev_track_a_00051,"Vielleicht bin ich da etwas naiv, aber ich würde behaupten, ein guter Therapeut wird damit umgehen können. Klar haben die auch ihre Grenzen und es kann sein, dass sie dir dabei nicht helfen können, aber kein Therapeut sollte deshalb die Therapie abbrechen. Es darf nichts geben, was du nicht mit deinem Therapeuten besprechen kannst. Dafür ist er da. Und zwecks Grenzüberschreitung, ein guter Therapeut zeigt dir auch den Weg zurück auf die angemessene Seite der Grenze. So machen es meine Eltern zumindest.",,,,,,,NIL,{english}
deu_dev_track_a_00052,Putin bekommt man nur durch militärische Macht an den diplo. Tisch - alles Andere ist vergebens.,,,,,,,german,{german}
deu_dev_track_a_00053,Na dann Mahlzeit Last es euch gut Schmecken 🍽,,,,,,,german,german
deu_dev_track_a_00054,"Frage für jene die sich nicht allzusehr mit Ihrer Geschichte befasst haben bzw. für jene die selbst nach 3 Jahren drittes Reich in der Schule Sophie Scholl oder die weiße Rose so ziemlich gar nicht behandelt haben.  Wieso wurde sie zur ""berühmtesten Widerstandskämpferin""? Sie hat die weiße Rose ja nicht gegründet und ist erst später beigetreten. Ich vermute mal für ihren besonderer Einsatz danach und diversen Zitaten und generell das Märtyrertum?  PS: Den IG Account IchBinSophieScholl folge ich auch schon seit Beginn und diverse Zitate fand ich auch immer ganz ansprechend.",,,,,,,NIL,"{english}

the text you provided is written in english, so the language of the text is english."
deu_dev_track_a_00055,Als Mensch mit kleinem Penis weise ich jede Assoziation mit Putin empört von mir.,,,,,,,german,"i can confidently determine that the language of the given text is german, so the response would be: {german}."
deu_dev_track_a_00056,"Ja Portugal ist ja von der Zeit her auch eine Stunde nach uns, d.h. die haben viel mehr Zeit was dafür zu tun.  Schachmatt Umweltbewusste Menschen.  Edit: lol so lustig war der Kommentar jetzt auch nicht aber hei jetzt kann ich in Nachtbars wieder mit Karma imponieren",,,,,,,german,"based on the given text, i would classify it as german."
deu_dev_track_a_00057,Huch! Das klingt wie Nazilogik,,,,,,,german,{german}
deu_dev_track_a_00058,"Unglaublich, dass niemand wahrhaben möchte wie hinterhältig die israelische Regierung ist, der man absolut nicht über den Weg trauen kann.",,,,,,,german,{german}
deu_dev_track_a_00059,Gab es einen bestimmten Moment/Situation welche deine Meinung schlussendlich gekippt hat oder wie kam diese Entscheidung zustande?  Was willst Du nun machen? Wie fühlst Du dich mit dieser Entscheidung?,,,,,,,NIL,"{english}

the given text is written in english."
deu_dev_track_a_00060,"Ich kriege ein Kilo Mett - Glückwunsch, wann ist es denn soweit?  Leider sind Angestellte oft nicht frech genug für solche Pissbacken.",,,,,,,german,{german}
deu_dev_track_a_00061,Wasser ehrlich das beste,,,,,,,german,"based on the given text ""wasser ehrlich das beste"", i would classify it as german. therefore, the language of the text is {german}."
deu_dev_track_a_00062,"Alle regen sich drüber auf, würden aber in der selben Situation, in der sich die Ukraine befindet, genau so froh über Waffenlieferungen sein.",,,,,,,german,german
deu_dev_track_a_00063,Das nenne ich respektlos,,,,,,,german,{german}
deu_dev_track_a_00064,Ich hab kein problem damit wenn almans mir sagen du wirst sowieso ein ahmad mit nem bmw heiraten inshallah bruder inshallah 🤲🏼,,,,,,,NIL,"based on the given text, i would classify it as arabic."
deu_dev_track_a_00065,"Sind Organe von adipösen Menschen überhaupt ""brauchbar"" für eine erfolgreiche Organspende?",,,,,,,german,"based on the given text, i would classify it as german. therefore, the language of the text is {german}."
deu_dev_track_a_00066,"Eine nette kleine Welt die du uns eröffnest. Über den braunen Provokateur musste ich recht schmunzeln, nice one! ;) Der/Die Protagonist wirkt leicht autistisch und sehr fixiert auf diese ""eine Sache"", die dabei für mich als Leser aber irgendwie belanglos erscheint. Gerade dieser Kontrast macht die Geschichte schön ulkig zu lesen. Ich mag sowas.   Habe die Geschichte in 2 Anläufen gelesen. Vielleicht auch der Textstruktur geschuldet.  & für deine Story (:",,,,,,,NIL,{english}
deu_dev_track_a_00067,Wir müssen schleunigst uns vor den Folgen des Klimawandels schützen. Klimanotstand jetzt!,,,,,,,german,german
deu_dev_track_a_00068,"Auch wenn das entgegen die Eingangsfrage geht:   Warum resignierst Du?  Ich brauche keine Antwort darauf. Aber Du selbst. Frage Dich woran es liegt, dass du es aufgeben möchtest an deinem Wohlbefinden zu arbeiten.",,,,,,,german,{language} german
deu_dev_track_a_00069,"Das ist okay. Sag ihm, dass er da was tun muss, weil sonst die Beziehung zu Bruch geht. Es ist in eurem Interesse und außerdem tut er es auch für seine Gesundheit.",,,,,,,german,{language} german
deu_dev_track_a_00070,Hiermit beende ich den Krieg,,,,,,,german,german
deu_dev_track_a_00071,"Ich hatte keine Nachsorgehebamme, nach keinem Kind. Nur zur Geburt war es mir wichtig, eine eigene zu haben. Ich hab aber auch zwei Kinderkrankenschwestern im Familien- und Freundeskreis und unsere Kinderärztin ist eine Freundin meiner Schwiegereltern. Wenn du ein gutes Netzwerk hast (gute Ärzte, die immer erreichbar sind, wenn auch nur in guter Vertretung), sollte das schon gehen. :)",,,,,,,NIL,{english}
deu_dev_track_a_00072,"Schlimm genug, aber ich hab über einen Bekannten von nem angesehenen Architektur-Büro erfahren wo die Praktikanten sogar Geld bezahlen dürfen damit sie dort ein Praktikum machen dürfen.",,,,,,,german,{german}
deu_dev_track_a_00073,"Ich hab mich geärgert, weil ich jetzt erst in der 25. SSW darüber gestolpert bin: Bei Folio bekommt man ein gratis Softcover Schwangerschaftstagebuch mit tatsächlich täglichen Feldern. (Nicht wie bei Hipp wo man irgendwie nur 3x reinschreiben kann.) Ich find's ganz nett aufgemacht. Hab's nämlich trotzdem bestellt um zumindest die nächsten Wochen noch zu verfolgen.   Wer Interesse hat: [  (Weiße Punkte auf weißem Grund sieht man schlecht. Aber ich konnte es doch noch bearbeiten.)",,,,,,,NIL,english
deu_dev_track_a_00074,> Tom Astor  Ach du meine Fresse. Das ist ja noch schlechter (gealtert) als deine beschreibung es vermuten ließ.,,,,,,,german,{german}
deu_dev_track_a_00075,"Also der Anfang da raus ist auf jeden Fall das schwerste. Wer ist denn die nächste Person die du hast? Mach doch einfach mal wieder was mit der, du musst ja auch nicht direkt mit der Tür ins Haus fallen sondern kannst ja auch erstmal über leichte Themen reden.   Was mir auch voll geholfen hat am Anfang (also das ist noch nicht lange her ich bin da auch noch nicht wirklich raus haha) ist erstmal anonym über Reddit oder so mit Leuten darüber zu schreiben es gibt so einen /MakeNewFriendsHere oder /Chat Sub poste da doch mal oder guck ob du da Leute sympathisch findest",,,,,,,NIL,{english}
deu_dev_track_a_00076,"Er soll mit ihr sprechen, sie kann das Ganze eventuell aufklären. Ob er ihm was sagt wenn sie es nicht tut, oder ob er ihr glaubt wenn sie sagt er will es nicht wissen, dass ist seine eigene moralische Entscheidung.",,,,,,,german,{language} german
deu_dev_track_a_00077,Du bist so schön omg,,,,,,,german,german
deu_dev_track_a_00078,"Ich würde erstmal einen Sitzplatz reservieren und hoffen, dass er pünktlich kommt",,,,,,,german,{german}
deu_dev_track_a_00079,Als sollte rein nach medizinischen Gesichtspunkten bewertet werden und die Widerspruchslösung eingeführt werden.  Kann man nach einer Organspende eigentlich noch selbst spenden? Wegen eventuellen Medikamenten o.ä.?,,,,,,,NIL,"based on the given text, i would classify it as {english}."
deu_dev_track_a_00080,"Es gab Zeiten in meinem Leben da hätte ich mir sowas auch gewünscht, aber im nach hinein muss ich sagen: Gut dass es sowas nicht gab! Ich habe nichts gegen Sterbehilfe, aber in so einem Fall finde ich es unverantwortlich.  Die Frau ist im selben Alter wie ich, und auch bei mir siehts momentan nicht gut aus was meine Erkrankung angeht aber ich habe noch soviele Lebensjahre vor mir, genau wie sie, und irgendwann wird es bestimmt besser. Es ist falsch, wenn man so jung ist aufzugeben. :/",,,,,,,NIL,{english}
deu_dev_track_a_00081,"Wer immer noch nicht Begriffen hat, wie gefährlich der Klimawandel ist, sollte nochmal die Schulbank drücken",,,,,,,german,german
deu_dev_track_a_00082,Oh so klein ist er ja nicht eher groß und Hart ist er auch noch dagegen hab ich einen kleinen dünnen schlaffen Wurm,,,,,,,german,"based on the given text, i would classify it as german. therefore, the language of the text is {german}."
deu_dev_track_a_00083,"Hast du mal versucht herauszufinden, welche Interessen du hast? Was macht dich als Person aus? Welches Hobby würdest du gerne vertiefen? Was macht dir Spaß?  Man kann seine Zeit auf dieser Welt so schön verbringen, man muss nur Zugang zu sich selbst finden. Es wäre schade, wenn du deine Zeit einfach nur so absitzt, während du die Welt entdecken kannst.  Manchmal ist der Sinn des Lebens einfach nur die Zeit auf diesem Planeten zu genießen.",,,,,,,german,{german}
deu_dev_track_a_00084,"Hat mein Leben gar nicht verändert, da es mich nicht interessiert hat. Allerdings habe ich etwas gelernt. Das größte Problem auf dieser Erde ist und bleibt der Mensch. Und damit meine ich nicht den Mensch als Virenüberträger.",,,,,,,german,{german}
deu_dev_track_a_00085,"Sie brauchen mir, die Ungeimpfte die immer gegen diese Impfung war, nicht danken. Ich bin eingesprungen während die 4fach Geimpften mit Corona krank waren. Ihre Impfung ist mist und daher #LauterbachRuecktritt",,,,,,,german,"based on the given text, i would classify it as german."
deu_dev_track_a_00086,krank wer lese- und onlinebestätigung an hat,,,,,,,german,"based on the given text, i would classify it as german. therefore, the language of the text is {german}."
deu_dev_track_a_00087,"Ein Jude wird krankenhausreif geprügelt und sie treten noch mit „hat er verdient“ und „er hat doch provoziert“ nach. Stellt Euch vor, Juden sind heutzutage wehrhaft und widersprechen antisemitischen Lügen. Das ist keine Provokation, sondern jüdisches Selbstbewusstsein.",,,,,,,german,{german}
deu_dev_track_a_00088,Kann die AfD eigentlich was anderes als Rumplärren und Eilanträge stellen?,,,,,,,german,{german}
deu_dev_track_a_00089,Wie eine tote Ratte 💀,,,,,,,german,{german}
deu_dev_track_a_00090,"Ich hatte sowas auch über viele Jahre.. Dass du zum Psychiater gehst ist schonmal ein Meilenstein. Mir hat Therapie nicht sehr geholfen. Ich habe es mit dem Medikament Paroxetin in den Griff bekommen.  Das eindosieren ist zwei Wochen laang nicht sehr angenehm. Aber danach lassen die Ängste spürbar nach und man erwischt sich plötzlich, wie man wieder alltägliche Dinge erledigt usw. Mir hat es richtig gut geholfen.  Ich würde nicht höher als 10mg nehmen. Das reicht vollkommen. Habe es jetzt nach einem Jahr abgesetzt. Mein Leben hat sich in der Zeit komplett verändert. Es ist halt wichtig die angstfreiheit und den antrieb zu nutzen.",,,,,,,german,"based on the given text, i would classify it as german."
deu_dev_track_a_00091,Würde ich genauso als Rezension bei Google Maps posten. Über die Lieferando App kann man leider keine Bilder einstellen.,,,,,,,german,{language} german
deu_dev_track_a_00092,Das stimmt lieber Uwe. So etwas ist inakzeptabel  . Gut das Twitter so reagiert hat. 👍👏🏻,,,,,,,german,{german}
deu_dev_track_a_00093,"Putin versteht nur eine Sprache, die der Gewalt und erbarmungslosen Härte.",,,,,,,german,{german}
deu_dev_track_a_00094,"Schön!  Wo bist du? Polarlichter stehen noch auf meiner Liste, und in ein oder zwei Jahren erreichen die Sonneneruptionen im 11-Jahres-Zyklus ihren aktuellen Höhepunkt. Habe vor, das auszunutzen.",,,,,,,german,{german}
deu_dev_track_a_00095,"Ob der Grund für die ausbleibenden Angebote der Berater ist, zweifle ich doch stark an 😀",,,,,,,german,"based on the given text, i would classify it as {german}."
deu_dev_track_a_00096,"Die Ukraine muss vom Westen mehr unterstützt werden! Es geht hier um die Sicherheit ganz Europas. 1% des BIP jedes EU Landes für die Ukraine wären da angemessen. Auch diese unsinnigen Beschränkungen bei der Lieferung gewisser Waffensysteme muss endlich enden, die Ukraine braucht den Taurus! #freetaurus #waffenfürdieukraine 🇩🇪💙🇺🇦💛🇪🇺",,,,,,,german,{german}
deu_dev_track_a_00097,"Charité kann ich nix sagen und ich weiß auch nicht wo in Berlin du wohnst, aber, (und da sind sicher ein paar nicht der Meinung) ich hab im Vivantes Neukölln (nicht Urban sondern Gropius) entbunden und war sehr begeistert. Die waren alle super super nett, bei der Geburt sowie auf der Wochenbett. Ich kann's echt empfehlen obwohl ich Vivantes normalerweise schrecklich finde.",,,,,,,german,{german}
deu_dev_track_a_00098,"In einer Fernbeziehung kann man die andere Person extrem einfach romantisieren, weil man sie ja nicht ständig sieht. Da fühlt sich alles gerne mal intensiver an als es eigentlich ist. Wenn man dann näher dran ist, fühlt sich das auf einmal ganz komisch und ungewohnt. Leider sorgt das manchmal dafür, dass eine Person damit nicht klar kommt und die Gefühle verpuffen.  Ihr seid zum Glück noch jung. Du wirst jemanden für dich finden, der dich auch vermisst, wenn ihr mal eine Woche auseinander seid.",,,,,,,german,{german}
deu_dev_track_a_00099,"Was ist für die klimakleber mit ""Nötigung im Straßenverkehr""? Die LKW fahrer muss für seine Familie und sein Leben arbeiten. (Ehrenmann)",,,,,,,german,{german}
deu_dev_track_a_00100,"Die von der EU verordnete Klimaneutralität wird ihr Verderben sein. Das IfO-Institut hat in einer Studie beleuchtet, wie stark die Wirtschaft schrumpfen muss. Der Wohlstandsverlust führt zu einer Welle an Firmenpleiten, zu hoher Arbeitslosigkeit, einem Zusammenbruch des Sozialsystems und damit des Staates. Und das alles für etwas, das nicht bewiesen ist. Die norwegische Statistikbehörde hat demletzt versucht, den Anteil des Menschen an Klimaveränderungen zu bestimmen. Sie ist gescheitert.  ##URL##",,,,,,,german,{german}
