id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise,prediction,raw_response
sun_dev_track_a_00025,Aduhh mni endah pisan ngadangukeun na,,,,,,,NIL,"based on the given text, i would classify it as ""somali""."
sun_dev_track_a_00026,Aing pisan lagu ieu mah :(,,,,,,,NIL,"{language}
english"
sun_dev_track_a_00027,"Absen ah ti majalaya Kp. Curug dedes, bumi abi anu ka tilu asup gang lio🤣🤣🤣",,,,,,,sundanese,{language: sundanese}
sun_dev_track_a_00028,Eta di jalan anyar lain mang?,,,,,,,NIL,"based on the given text, i would classify it as {oromo}."
sun_dev_track_a_00029,Aya poho sagala atuh mang haha,,,,,,,NIL,"based on the given text, i would classify it as {oromo}."
sun_dev_track_a_00030,4:20 Anjir asli ieu mang kendang na make galon?? Sora na meni ngeunah kitu euy,,,,,,,NIL,{oromo}
sun_dev_track_a_00031,A piksi baju nu alit aya te?,,,,,,,NIL,"based on the given text, i would classify it as ""afrikaans""."
sun_dev_track_a_00032,"Ya maaf , ulah kuis atuh lieur ngitung na atuh da",,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00033,"Antara bungah jng sedih duh ,bangga jadi orang sunda . Hatur nuhun a fiksi anu ngagedekeun ngaran sunda",,,,,,,sundanese,"based on the given text, i would classify it as sundanese. therefore, the language of the text is {sundanese}."
sun_dev_track_a_00034,"Asik, lagu favorit uranng iyeu euy ti kang ebith beat a. Mantep mang, minal aidin walfaidzin btw, mohon maaf lahir dan batin nya mangs, hampura bisi urang sok komen anu teu ngeunah di hate 🙏🙏🙏😊😊😊",,,,,,,NIL,"sure! based on the given text, i would classify it as... {oromo}"
sun_dev_track_a_00035,Aya hiji deui anu nami Didin nya eta Didin tajudin,,,,,,,NIL,"based on the given text, i would classify it as ""somali""."
sun_dev_track_a_00036,"1000 kaos urang sunda ori gratis 😁 , kumahaa tah mang fiksi ? Wantun ? 😁",,,,,,,NIL,{bahasa indonesia}
sun_dev_track_a_00037,A ari lagu iye tos kaluar teu acan? Lagu mang dana namah atos ngan abi hoyong nu iye a😁,,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00038,Cung nu meuli udud beakna ku Batur?😅,,,,,,,NIL,"ah, a challenge! 🤔 i analyzed the text you provided, and based on my training data, i can confidently say that the language of the text is... oromo! 🇦🇪

here's why:

1. the use of ""meuli"" instead of ""muuli"" or ""mulli"" in amharic, which are more common spellings in that language.
2. the presence of the particle ""beakna"" at the beginning of the sentence, which is not typically found in english or german.
3. the use of ""ku"" instead of ""of"" or ""in"" to indicate possession, which is a feature of oromo grammar.
4. the overall structure and word order of the sentence, which is more typical of afro-asiatic languages like oromo and somali than of european languages like german or english.

so there you have it! the language of the text is oromo! 😊"
sun_dev_track_a_00039,"Ari wong jawa barat ah biasa aja sih aku mah,teu Aya anu di kangen keun? kecuali orang tua😂😂😂😂😂",,,,,,,NIL,"based on the given text, i would classify the language as indonesian. therefore, the answer is: {indonesian}."
sun_dev_track_a_00040,Aduh keren pisan ieu mah mang,,,,,,,NIL,"the language of the given text is indonesian. therefore, i would classify it as {indonesian}."
sun_dev_track_a_00041,"42: 00 pengalaman kini, 😁😁 aya nu Sami?",,,,,,,NIL,"{language}
somali"
sun_dev_track_a_00042,Aduhh inget ka urang uy. Sedih. Benghar henteu gelo heuuh,,,,,,,NIL,"based on the given text, i would classify it as amharic."
sun_dev_track_a_00043,"Bang nyaéta syuting ogé di Cianjur? ,",,,,,,,NIL,{oromo}
sun_dev_track_a_00044,"Aya aturan ku teu ka baca mang anton , mantap mang anton sareng 3 pemuda berbahaya , Sukses teruss👍👍",,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00045,"A-Mang,mang naha mundurr"", ??? B-percuma maju ge,urang ges teu kuat, A-pasti teu kuat inget ka mantan nya, B-Lain mang,itu WC pinuh teu kuat hayang ngising,",,,,,,,NIL,"based on the given text, i would classify it as malay. the language of the text is:

malay"
sun_dev_track_a_00046,"Asyik aya Delisa deui anu nyanyina, hatur nuhun 3 pemuda berbahaya, sukses teras kanggo sadayana, 3 pemuda berbahaya sareng team, sinareng Delisa Herlina",,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00047,"Bandung - Indonesia, Terlalu Manis - Slank, pami diwidian mah Kang, anu nyanyi mah biasa anu the best tea Delisa Herlina, hatur nuhun, sukses teras 3 pemuda berbahaya",,,,,,,NIL,"based on the given text, i would classify the language as indonesian.

therefore, the answer is: {indonesian}"
sun_dev_track_a_00048,Aslina nyeri Beteng Mun ningali si Acil mah duh,,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00049,Asa ulah aya dibalik layarna mang. Kadi teu lucu,,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00050,"Ceuk urang mah jelema goblog teh nu ngaku jomblo pas geus nyaman eh kabogohna ngamuk, lah pan aeng teu apal bambank hahaha",,,,,,,sundanese,"based on the given text, i would classify it as:

{sundanese}"
sun_dev_track_a_00051,Ampun mang nu urang mah geus di hapusan era ningalina ge 🤣,,,,,,,NIL,"{language}
english"
sun_dev_track_a_00052,2:23 loba teuin ngadahar tulang lunak 😊,,,,,,,NIL,{oromo}
sun_dev_track_a_00053,Aduh si enang enak keun aaah,,,,,,,NIL,"based on the text you provided, i would classify the language as ""afrikaans""."
sun_dev_track_a_00054,"Ah notif na teu dihurungkeun, jadi teu update kamana wae atu",,,,,,,NIL,{language} bahasa indonesia
sun_dev_track_a_00055,"Aduh mantap kieu, ieu lagu 😁👍",,,,,,,NIL,{language} english
sun_dev_track_a_00056,"Cing panjang umur mang fiksi,Cing sarehat,cing garede milik,Terharu euy ningali na ada hayang ceurik,Salam ti Bandung mang:(",,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00057,"Bass na ngeunaheun euy, mantap kang👍👍👍👍",,,,,,,NIL,"{ language }

after analyzing the given text, i conclude that it is written in the somali language. the text contains words and phrases that are characteristic of somali, such as ""bass na ngeunaheun euy"" and ""mantap kang"". therefore, the language of the text is somali."
sun_dev_track_a_00058,"""Ceuk urang mah jelema goblok teh nyaeta"". ""Nginjem motor batur tapi mang pang anterkeun"" goblok sia sorry mang hayang deui wkwkwk",,,,,,,NIL,"based on the given text, i would classify it as indonesian. the language of the text is:

indonesian

the text contains words and phrases that are characteristic of indonesian, such as ""ceuk urang"" (meaning ""sorry""), ""mah jelema"" (meaning ""my head""), ""nyaeta"" (meaning ""very""), ""ginjem"" (meaning ""i drive""), ""mang"" (meaning ""car""), and ""pang anterkeun"" (meaning ""in front of"")."
sun_dev_track_a_00059,"Aya raja aya patih Dipaehan ngucur getih Sanes kanyeri putus nu teu euih euih Nyeri hate rek nyantet, teu matih😢😅😂",,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00060,Apa cuman urang nu mikir teh rina siga bunga ehan??,,,,,,,NIL,{oromo}
sun_dev_track_a_00061,Assalamualaikum neng Laila salam kenal ti abdi Dadang Jakarta asal Sunda Pandeglang jujur sy suka dgn neng laila,,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00062,Asa kenal eta teh nu nganggo acuk koneng mang dana :D,,,,,,,sundanese,"i'm happy to help! the language of the given text is ""sundanese""."
sun_dev_track_a_00063,"#SidangPaperDay Sabara geregetna didinya edek sidang??? Kedeng deui urang edek sidang trus urang izin ka jamban, Trusss, ??? Teu balik deui, 😅😅😅",,,,,,,NIL,"sure, i can help you with that! based on the given text, i would classify it as... {somali}."
sun_dev_track_a_00064,Awokwokwok nyeri beuteung mang ah 🤣😂,,,,,,,NIL,{english}
sun_dev_track_a_00065,"Anu jadi pertanyaan, ari GOBLOG teh binatang naon 😁",,,,,,,NIL,{english}
sun_dev_track_a_00066,Batur : Mang naha mundur? Urang : Da youtube na teu payu☹️ Bantu subrek mang Salam sunda🙌,,,,,,,NIL,"the language of the given text is:

{somali}"
sun_dev_track_a_00067,"Alus pisan edunkeun slalu Sakang , sehat slalu sareng keluarga, salam Gunung Halu",,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00068,"Aslina karya mang dana makin kadieu makin top lahh, hirup urang sunda , 👍👍👍",,,,,,,sundanese,"based on the text you provided, i would classify the language as ""sundanese""."
sun_dev_track_a_00069,Assiapppp juara iyeu video salfok ka bobotoh anyar tapi asa pang apalna wkwkw 😆,,,,,,,NIL,"based on the text you provided, i would classify the language as ""malay"".

{malay}"
sun_dev_track_a_00070,Alhamdulillah sehat samulihna kumaha mang. #majalaya hadir Hampura karek nonton ayeuna Karyana mah Hade pisan lah 👍👍👍,,,,,,,NIL,"based on the given text, i would classify it as indonesian.

{indonesian}"
sun_dev_track_a_00071,Apa urang hungkul nu nonton di tahun 2021? Cung saha wae nu nonton di tahun 2021?,,,,,,,NIL,"the language of the given text is:

{oromo}"
sun_dev_track_a_00072,"Budak ngora hade reuseup basa sunda teruskeun jang alus pisan.euyyy,",,,,,,,sundanese,"sure! based on the text you provided, i would classify it as sundanese. therefore, the language of the text is {sundanese}."
sun_dev_track_a_00073,Abdi neng panganten anyar unggal dinten ge sarencengan weh 😁😂😀😀😅😅😆,,,,,,,NIL,"i have analyzed the given text and determined that it is written in the language somali. therefore, the language of the text is {somali}."
sun_dev_track_a_00074,"1:30 anyar tidagor kitu Jang, ?? Hehehe 2:55 jiga geunahen Tah lamun di bincurang bitisna ti tukang, Hehehe,",,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00075,Anyang-anyangan bukannya sejenis Jeungjeuriheun nya ?,,,,,,,NIL,"{language}

based on the given text, i would classify it as ""oromo""."
sun_dev_track_a_00076,Abdi hoyong Ipone 18 abdi tos nga Subcsrice Chanel FIKSI sadayana mohon bantuanna,,,,,,,NIL,{ somali }
sun_dev_track_a_00077,Aku belum makan karna tdk ada deungeunnya. 😂,,,,,,,NIL,"ah, an interesting text you have there! after conducting a thorough analysis, i am pleased to inform you that the language of the given text is... indonesian! 🇮🇩

so, the answer is: indonesian"
sun_dev_track_a_00078,"Asli keren pisan, ga bosen puterin nya. Musik sama vokal valdy enakeun",,,,,,,NIL,"based on the given text, i would classify it as {indonesian}."
sun_dev_track_a_00079,"Asli ngakak, bodor pisan. bahasana lah pikaseurieun.",,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00080,"Anjiirrr keren editingna uy, Hayang bisa da. Nganggo aplikasi naon editna bang?",,,,,,,NIL,{oromo}
sun_dev_track_a_00081,"Asli ending na sedih kang, Rumaos sami abdi ge pun mamah tos te aya, Hayu urg doa kn org tua nu tos te aya, alpatihah",,,,,,,NIL,"based on the given text, i would classify it as {malay}."
sun_dev_track_a_00082,"""Ahhh ceuk saha? anu rangsak mh rangsak weh, "" hahahaa",,,,,,,NIL,{oromo}
sun_dev_track_a_00083,"Aduh sami atuh mang abdi ge ti majalengka turunan rajagaluh,",,,,,,,NIL,"the language of the text is:

somali"
sun_dev_track_a_00084,"ASLI SUMEDANG Ngarasa Bangga, Komo Dibawakeun Laguna Ku 3 Pemuda Berbahaya",,,,,,,NIL,"based on the text you provided, i am confident that the language is indonesian. therefore, my response is: {indonesian}"
sun_dev_track_a_00085,"Aduh alah iyeuuu, bukan aduh alah ieung",,,,,,,NIL,"based on the given text, i would classify it as {oromo}."
sun_dev_track_a_00086,Anu caket we aa Abdi ti garut 🙏,,,,,,,NIL,"i'm glad you gave me a chance to test my skills! based on the text you provided, i would classify it as { somali}."
sun_dev_track_a_00087,"Assalamu'alaikum wr wb, teteh kengeng teu upami abdi silaturahmi ka bumi teteh , meni kabita botram 🙏🙏👍",,,,,,,NIL,"based on the given text, i would classify it as {somali}."
sun_dev_track_a_00088,Asli mana kang? Sok ameng ka SG caket ath!!!sareng abdi,,,,,,,NIL,"based on the given text, i would classify it as { somali }."
sun_dev_track_a_00089,"""Kunaon nya pami ngadangu suanten neng azmy teh mni matak kayungyun??"" disarengan kumusikna anu raoseun pisan. Siiip lah pokona mh, gaskeun!!!",,,,,,,NIL,"sure! based on the given text, i would classify it as somali. therefore, the language of the text is somali."
sun_dev_track_a_00090,"Bakul sayur teh artina jualan sayur mang, lain tempat sayur, jeung apusi teh artina bohong 😄",,,,,,,NIL,"based on the given text, i would classify it as {indonesian}."
sun_dev_track_a_00091,Aya notifikasi youtube langsung diklik terus ditonton sabab urang teu sabar hoyong ningali video 😁 Lanjutkeun wen a lah penasaran 😁😁,,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00092,"Alhamdulillah akhirna Fiksi junior bakal hadir 😍. Mugia sing sarehat terus sadayana mang, dilancarkeun sagala rupina 🙏",,,,,,,NIL,{language} indonesian
sun_dev_track_a_00093,Ah moal mang dana tukang dagang nage sieun kitu sangar :((,,,,,,,NIL,{language: somali}
sun_dev_track_a_00094,"A majalengkana timana?. Abi ti majalengka rajagaluh yeuhh,",,,,,,,NIL,"based on the given text, i would classify it as:

{somali}"
sun_dev_track_a_00095,"Asli na eweh ker ngiuhan mang .pas di teang teh kembang na ges aya nu boga , haduhh sakit hatii",,,,,,,NIL,"based on the given text, i would classify it as {malay}."
sun_dev_track_a_00096,Asa teu genaheun mang lambang aries na anjirrr 🤣🤣🤣🤣🤣,,,,,,,NIL,{afaan oromo}
sun_dev_track_a_00097,"Ahh edaaan teu apal, mun apal miluan 😭",,,,,,,NIL,the language of the given text is amharic.
sun_dev_track_a_00098,Aduh ieu anak na kang Anton suaranya merdu pisan,,,,,,,NIL,"based on the given text, i would classify it as indonesian. therefore, the language of the text is {indonesian}."
sun_dev_track_a_00099,Ayakeun dina spotify oge ath kang. Supaya sarena tambah tibra.,,,,,,,NIL,{oromo}
sun_dev_track_a_00100,"Aran nu d bere ku indung bpk na eta nu terbaik.dn lin saukur aran,tp do'a😊da pst ck btur arana goreng,ck klot nmh ngandung arti.",,,,,,,NIL,"based on the given text, i would classify it as {afrikaans}."
