id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise,prediction,raw_response
som_dev_track_a_00011,Caaawa ooo ay tariqdu tahay 8-7-222   19:48 😭😭😭insha alllh Alllaha naga madobeyo ita ku jirta Nolol burburkan insha alllh 😭😭😭,,,,,,,somali,the language of the given text is somali.
som_dev_track_a_00012,USER Qof walbo ooo bini aaadam ah waxa uuu ku riyooodaaa qof wanaaagsan ooo siiiya jaceyl farxad wanaaag iyo nolol dagan marka calaaamadaha ay rabtay in uuu leeeyahay laga yaaabaaa riyada ma aha qofka eee waaa shaqsiyadiiisa wanaaagsan ooo ay jecleeed nin wanaaagsan in ay hesho calamadaha ay jeceshahayna,,,,,,,somali,"sure, i can help you with that! based on the given text, i would classify it as somali. the language of the text is {somali}."
som_dev_track_a_00013,War ileeen war ibliiis hanagu cabsiiine waxa adiga kugu dhacay iyo sheeekadada noga dhac !!!,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00014,yasalam heeesta khatara iga dheh casha wey shidan taheee ma u sheeegteeen reallly xaqiiiq weeeyi allley yacisak fanaaan keyow,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali. {somali}"
som_dev_track_a_00015,noloshu waxay dhadhan iyo meeed macaaan samaysaaa marka lawada sidu nolosha iyo laaafkeeeda  kuma jirto Ta iskaaa buladu  No hurdo fikir iyo dhadhan laan Hadaaan ku raaagtan waxay keeentaaa cabsi badan ooo xaga guuurka kkk,,,,,,,somali,"sure, i can help you with that! based on the given text, i would classify it as somali. the language of the text is:

{somali}"
som_dev_track_a_00016,Dirisle Abdi adigaba ku qawan kol dhaweeed amanayay,,,,,,,somali,"i have classified the given text as somali. therefore, the language of the text is somali. here is my response in the format you requested:

{somali}"
som_dev_track_a_00017,Muwaaadin kasta ooo la weydiiiyo ama laga qaaado lacag ka Baxsan ta ku Waaajibtay waaa inuuu Cadaymaha Dhabta ah u gudbiyaaa Xarumaha Hantidhawrka Qaranka si Talllaaabo loooga qaaado cidddiii ay ku cadddaaato,,,,,,,somali,{somali}
som_dev_track_a_00018,Sxb qosolka ayaaa igu margaday waleee kkk sooobadi sxb,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is {somali}."
som_dev_track_a_00019,Isbarbardhigga awoodda militeri ee labadan dal ee ay suuragalka tahay in ay dagaallamaan,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00020,12Maxamed Abidaaaziz Keeerow ooo 48 jir ah ayay xeeer beeegtida San Diego ku xukuntay horaaantiii sanadkan dil darajada 1aaad ah isagooo looo haystay geeeridiii Muna Salaaad Kuru ooo 36 jir ahayd  URL,,,,,,,somali,{somali}
som_dev_track_a_00021,"Asxaabta qaaliga ah, maanta aad baan u murugaysnahay, heer aan garanayn waxaan ahay.",,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00022,USER Lama filaaan gabar isku filan,,,,,,,somali,"based on the given text, i would classify it as { somali}."
som_dev_track_a_00023,Deni ayaaan maaanta Sacdiya deputy Speaker Bosaso kaceliyey inay airport kasooo degto balse 5sano USER ayaaa waxaaa nala lahaaa waaa burburiyaha Fadaraaalka,,,,,,,somali,{somali}
som_dev_track_a_00024,Isla sooo noqoshadeeeda waxay u tahay nimco qalbiga iyo nafta marka ay quwaddda jacaylku tirtirto murugada fogaaanta,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
som_dev_track_a_00025,Wlh prank ugu cabsida badna waye ninyahow anagi ogen ayaaa baqnay inow ku dhifta moday waaa iga badisay sxbow prank abihis ayaaa ku dhihi kara keeep going mudane,,,,,,,somali,"sure, i can help you with that! after analyzing the given text, i conclude that the language of the text is... somali!"
som_dev_track_a_00026,Illlahow isooo dhaweee hoooyada,,,,,,,somali,"based on the given text, i would classify it as somali. the language of the text is {somali}."
som_dev_track_a_00027,Hargeisa ha yimaaadddo waynu sooo dhawayaaan dooona,,,,,,,somali,"the language of the given text is somali. therefore, the answer is: somali ({language})"
som_dev_track_a_00028,Bal qiyaaas cuniga yarka ah ardeyga dugsiga hooose ah eee hadalada nucaaasa lagu babaaaniyo maxow berito la imaaanaya maslaxyada  Ficilada hargeysa ka dhacaya ma ahan wax dhaqan sooomaaaliyeeed ledahay Ee yanan la goynin xargaha qar  URL,,,,,,,somali,{somali}
som_dev_track_a_00029,Midnimada qiiimaheeeda hadddaaad rabto inaaad aragto tusaaale waxaaa kuuugu filan bahwadaaagta NNN  Ilaaa haddda Jamaaahiiirta NNN sifiiican ayay u wadaaan Ololaha mahadsanid madaxweyne  Abaaartana waynu u gurmanaynaaa madaxweynahana waynu abaaal marinaynaaa  NabadIyoNolol qabiyoqarannnimo URL,,,,,,,somali,"sure, i'd be happy to help you classify the language of the given text! after analyzing the text you provided, i believe the language is... somali! 🇸🇴"
som_dev_track_a_00030,USER baqid iyo sharcigooo laga cararo afvumiIyo anhaaa wanagsan iyo is amaaanid xukun jaceeel islaweynin sida sheydaaanacuuudo billlah somalidu hadeee yiraaahdaaana cararaaayi dooorooodaaa lehwar hadaaan leeedhiiibin xukun sooomaaali ha bueburto walllahi itooobiyan isku dhi,,,,,,,somali,"sure! i can help you determine the language of the given text. after analyzing the text, i can confidently say that the language is somali. the text appears to be written in the somali script, which is a unique writing system used for the somali language. additionally, the vocabulary and grammar used in the text are consistent with the somali language. therefore, i can classify the language of the given text as somali.

{somali}"
som_dev_track_a_00031,Wlhi ninki aqli leh Wu daremi karaaa farmaja wayo halka uuu kasoqaday qaran nimada halka hada umarayaaa farmja mahadsanid in ladhaha waye malahan ceb farmajo,,,,,,,somali,"the text you provided appears to be written in somali. therefore, the language of the text is somali. so the answer is:

somali"
som_dev_track_a_00032,Hadalkiiisu waaa cadaaa dowlada shisheeeye baaa kashaqynaysa burburka somalia shacbaka waaa in looo turo,,,,,,,somali,"i have analyzed the given text and determined that it is written in somali. therefore, the language of the text is {somali}."
som_dev_track_a_00033,USER qorshahiii aynu danteeena uuugala sooo dhexbixi lahayn iskaaashiga maraykanka innnagooo dhinaca kale ka digtooonaaanayna sidiii aynu u ilaaashan lahayn dhaqankeeena diiinteeena wadajirkeeena iyo inay cadaaalad helaaan dhamaaan bulshada Ilaaahay SW ku beeeray Dalka mahadsanid walaaal,,,,,,,somali,"sure, i can help you with that! based on the given text, i would classify it as somali. so, the language of the text is somali."
som_dev_track_a_00034,wlll albaaab walbooo kaaaxiran allle hakuuu furo murugada farxad hakugu badalo culeyska allle hakaaa qaaado 1000 subscribe xabibayal,,,,,,,somali,"based on the text you provided, i would classify the language as somali.

{somali}"
som_dev_track_a_00035,Caleema saarka 2021: Maxaa la filayaa inay dhacaan maalinta Biden la dhaarinayo?,,,,,,,somali,{somali}
som_dev_track_a_00036,Wan oynaaa nolosha ooo dhan balse markiii aaan qosolno intay sawir naga qataaan ayay kusooo qoraaan farxadu hanti uma baaahna URL,,,,,,,somali,{somali}
som_dev_track_a_00037,Waaa lacag oooyaysa,,,,,,,NIL,{oromo}
som_dev_track_a_00038,USER Dibjir iyo jaaajuuus ooo dhan ayay dhibtay xaqiiiqada aaad ka hadasho walal marka waaa indhaha wadaniga sooomaaaliyeeed cabsi galiya laaakin inagu naftaaaban huraynaaa iska daaa wax kayarna,,,,,,,somali,{somali}
som_dev_track_a_00039,Farmajo iyo Fahad waxay xasuuuqeeen hal dooor badan waxayna dalka geliyeeen dagaaalo si ay u gaaaraaan danahoooda wareysiga uuu fahad bixiyey waxa ka maqnaaa suaaaloooyin dhowr ah ooo shacabka sugayaaan in loooga jawaaabo ooo dhacay 5tiii sano la sooo dhaaafay cadaaaladna laga sugayo dowlada cusub URL,,,,,,,NIL,{english}
som_dev_track_a_00040,Wlll mahadsanid aflaaam madaaawado ooo ano yar ayan iska jary lkn fb aya ku imtixamanhay alllaw iga madooobe,,,,,,,somali,{somali}
som_dev_track_a_00041,Maxay tahay talaabada aargudashada ah ee ay ku habjabeen ururka Xisbullah,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00042,"Osman Hosow waxaaad tahay ninka qudheee barnamij yadiiisa ama reaction kiiisa dhawr mar ku ceshto inaaan daaawado kuna raaaxaysto siduuu wax usooo tabiyo, aniga iyo dadbadan ooo kaleba inaaanu kugu xidhanahay fa'ido ayay nooo tahay, guuul iyo horumar wanaaagsan ayaaan kuuu rajayn",,,,,,,somali,the language of the given text is somali.
som_dev_track_a_00043,Aad iyo Aad ayay u xanuuun badan tahay inaaad qofkasta aaaminto xataaa xaaaskaaaga ha noqoteee runtiii wan naxay inay aniga igu dhacday mooodayaaa markasta wan xiiiseeeyaaa arimaha naxdinta badan naftaydana waxan ka siiiyaaa cashar aniga ooo markasta difaaaca xidha 😃😃😃,,,,,,,NIL,english
som_dev_track_a_00044,Dhalanyerta sooomaaaliyeeey ha o gaaadaaan hadiii dalkoooda burburey ooo meeelkastana ay qahoooti kuyihiiin odayaaashiii na qabqablayaaal dagaaal ama faaaraqabiiil utaaaganyihiiin marwalbo ha ogaaadeeen in ay jiraaan   kuwo aaanan kadaaalin kheeerka inaaay usheeegaaan jeceeelna d,,,,,,,somali,"sure! i can help you with that. based on the given text, i would say that the language is somali."
som_dev_track_a_00045,Jack film ka meeesha utanbeeeso waaan oooyey 😭run ayaaa umalenaye martanbo dhimasho hasameeen ano og in uuu film yahay,,,,,,,somali,{somali}
som_dev_track_a_00046,Nuuunuuu xanaaaq kuma qurxanid 😅 Caaadi iska dhig ani xita waaa iga cabsiiise!,,,,,,,somali,"sure! i can help you determine the language of the given text. after analyzing the text, i can confidently say that the language is... somali! 🇸🇴"
som_dev_track_a_00047,Cajiiib. mahadsanid saaaxiiib qali,,,,,,,NIL,{oromo}
som_dev_track_a_00048,Dadka gobta ahi waxay goaaansadan inay si niyad samaaan ah ugu socdaaan wadddo mugdi ah ooo cabsi badan leh hadddana mar walba iftiiinka hortoooda URL ifaya kuma hakadaaan ilaaa ay ka gaaadhaaan yooolkoooda dhabta ah URL,,,,,,,somali,{somali}
som_dev_track_a_00049,maxaaa kååå galy ma beeerbuuu kaaa dhacay naga aaamus asagaaa leh meeeshaaan hadaaadan ka helin ka tag meeesha meeelaha   kale aaad qof ku qasboooyo ma leh waji laaaw,,,,,,,somali,"sure, i can help you determine the language of the given text. based on the provided text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00050,Marka igu horeyso dirisle aaan dhawado,,,,,,,somali,"based on the given text, i can confidently classify it as {somali}."
som_dev_track_a_00051,Dhaaawaca sidddeeed qof ayaaa illlaaa iyo haaatan la xaqiiijiyay weeerarka lagu qaaaday Hotel ku yaaallla magaaalada Kismaaayo  Saraaakiiisha caaafimaaadka ayaaa sheeegay in aysan weli sooo gaaarin dhimasho gooobjooogayaaal ayaaa sheeegaya inay waxyeeelo kasooo gaaartay Arday ka dhoweyd gooobta qaraxa  URL,,,,,,,somali,{somali}
som_dev_track_a_00052,shugrn akhiii   allle ha Ku garab galo lkn wlll wax jira dad Ku niyda jabinye markaaad is tihaaado kor u kaca .wax jir qof marwalba iga ag dhawo qof Wn aaamina wax ooo uuu iii sheeego wax uuu igu idhaaado daaan Wn daaay ha xumaaado ama ha wangsndeee anigu wxn u arko in uuu wangsn,,,,,,,somali,{somali}
som_dev_track_a_00053,BNSomalia Burcad moooto Bajaaaj uuu dhacay lagu qabtay isaga ooo ku dhax wata Muqdisho Sawirrro URL Somalia,,,,,,,somali,{somali}
som_dev_track_a_00054,Wax tahy wlllo anka iyo inta ku taqnaba wat ogyihn kiii ciya waxba ka tari mayo ha u jabin,,,,,,,somali,"based on the given text, i would classify it as somali.

therefore, the language of the text is {somali}."
som_dev_track_a_00055,dayax dalnuuurshe Dayax igadaaa jicleeecan iyo wan oooyay hadi kale shekadi xanta ahayd ayaaan xasuuusanayaaa hhh,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
som_dev_track_a_00056,USER Maxay micnaha inaaadis dul dhigtid labada Sawir Dubai ma gaaadhi karno 2000 sano hadiii ilaaahay ogyahay iyaguna waaa dad horumar siii gaaadhayaAdiguna 1936 hadiii aaad waxay ahayd waaad burburisayTa kale sawirkan ma aragtaaa  kaniiisada Weynaaatay eee ku dhex taaal wadan dadkiiisu,,,,,,,somali,{somali}
som_dev_track_a_00057,Xuuukun jilicsan iyo gus jilicsan mid nah waxba mataran eee an tooos isku gacan sarno anaga iyo xawadle cidi reyso aaa xukunka dowladaaa lo deynaaa wax lo dulqadan karo maheee malin walbaaa in ey navasun ama xiniyaha nooo salaxan wlhi wa so manahay cirtada dhame aaa caydada yaqan,,,,,,,somali,"sure, i'm happy to help you with that! based on the given text, i would classify it as somali."
som_dev_track_a_00058,Baaabuuur la dhigay wadddo agteeeda ayaaa qarxay ka dib markiii loooga tagay qorrraxda hooosteeeda xillli kuleyl aaad u kulul uuu ka jiray Shiiinaha 24kiii Luuulyo  Dabka ayaaa la sheeegay in gabi ahaaan uuu gubtay gaaarigaaasi waxaaana la sheeegay in uuu burburiyay gaaari agtiiisa ahaaa URL,,,,,,,somali,{somali}
som_dev_track_a_00059,Naga celiya belo haku dhacde,,,,,,,NIL,"based on the given text, i would classify it as ""amharic""."
som_dev_track_a_00060,Wiyil raaaxo jooogta ku dabaaalataaa webi maba oga wakhtiga dhacay. CAQLIGA RERKA MEEESHA DAGA EEED HOREBA U HAGRATEEEN BAAAD CAYAYSAAA MARKAY WAXBA KA SOOO QAAADI WAYDEEEN WAX KASTA OOO LAGA CUNO QABTEYAY WANA KUUU GAR EEE YAAA IDHAAA UUUN ISKA AAAMUS,,,,,,,somali,the language of the given text is somali.
som_dev_track_a_00061,Allla hay ka allla mopilka ha iga jabin🤣🤣🤣,,,,,,,somali,{language: somali}
som_dev_track_a_00062,@<username>   Kkkk maxa dhacay wlllo,,,,,,,somali,"based on the given text, i would classify it as ""somali"". therefore, the language of the text is somali."
som_dev_track_a_00063,@<username> Wlhi wlll wa runta inanku cawaaan ayu ahaaa Hadad iyada jeclayd maxa kugu kalifay inaaad naaago kale la baaashaaasho waxagu jacayl mu ahayn 😁🦦inader,,,,,,,somali,{language} somali
som_dev_track_a_00064,Dowlada Xasan Shiiikh iyo Xamse waaa fashil sababtooo ah waxaaa isaga khaldamay deeegaaanada beeesha Xasan iyo Somalia ilaaa maaalintiii la dooortay Xasan wuxuuu ku hawlan yahay in uuu hubkiii dhaqaaalihiii deeeqihiii aduuunka ka imanayey u qaybiyo jifo hooosaaadyada beeeshiiisa  URL,,,,,,,NIL,{english}
som_dev_track_a_00065,Subxan alllh allle hausooodhaweeeyo,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00066,USER Gabadhaydu waxay dhalatay 2017 bishiii 8aaad 7 deeedi Way isku dhawyihin Hampalyo Zxp URL,,,,,,,somali,{somali}
som_dev_track_a_00067,Atirisho Ciraaqi ah oo wargeys caan ah ku haysata arrin layaab leh,,,,,,,somali,{somali}
som_dev_track_a_00068,Waxa aaan murugooodaaa marka aaan xasuuusto qof wanaaagsanaaa ooo addduuunyada kaga ambabaxay safar aaan sooo noqosho lahaynAUN wlll cabdiqadir URL,,,,,,,NIL,{english}
som_dev_track_a_00069,Saamaynta ay halista badda cas ka jirta ku yeelanayso ganacsiga Soomaalida,,,,,,,somali,"the language of the given text is somali. therefore, the response is:

somali"
som_dev_track_a_00070,Waaa maxa hadafka aaad nolosha aaad kaleeedahay kani waaa osma haykal wiiil mudug ooo kusugan magaaalada garowe eee gabalka nugaaal waxaaan dareeemayaaa nolol aaad ufarxad badan maxaaa yeeelay waxaaa jooogaaa gobol bari waaa na kudhaaartaaa dhab ahaaantiiihaben wngsan asxbta URL,,,,,,,NIL,{english}
som_dev_track_a_00071,War cusub oo kasoo yeeray xaaladda tababaraha Arsenal ee uu ku dhacay Corona,,,,,,,somali,"based on the given text, i would classify it as somali.

{somali}"
som_dev_track_a_00072,Ma jiro filim sidan oo kale looga u xun.,,,,,,,somali,"based on the given text, i would classify it as {somali}."
som_dev_track_a_00073,😭😭😭murugo illlaaahay howsooo dhaweeeyo,,,,,,,somali,🔀 somali
som_dev_track_a_00074,USER Socda sxbyaaal dalka intiii ad jooogteeen waxaaad qalateeen waxaaad afduuubateeen ooo ad kufsi iyo dil isugu darteeen waxaaad qarxiseeen  dagaaal an geeed looogu sooo gabbbanin ooo ad isku daydeeen burburinta dowlad goboleeedyada si ad u sooo celisaaan tiii kalitalye Siyaaad Barrre,,,,,,,somali,{somali}
som_dev_track_a_00075,Magaladi hargeisa kulaylka ka dhacaya waaad yaaabaysa xata hadad talaaagad dhex gashid waxba ka tari mayso,,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00076,Nabsi iyo naxdin jaceyl oookale sooo sameee,,,,,,,somali,"the language of the given text is somali. therefore, i would classify it as {somali}."
som_dev_track_a_00077,Boqorada maqaaarsarka ah eee carabta weeeynu aragnaaa sida eeey mulxidiiinta ugu kala cararaaan musliminta eeey udhabar jabinayaaan allle duleeeye,,,,,,,somali,"sure! i can help you determine the language of the given text.

after analyzing the text you provided, i conclude that the language is... somali! 🇸🇴

here's the breakdown:

{somali}

the text contains several linguistic features that are characteristic of the somali language, such as the use of the verb ""boqorada"" (meaning ""he/she is running""), the presence of the suffix ""-aa"" on the verb ""carabta"" (meaning ""he/she is eating""), and the use of the pronoun ""weeeynu"" (meaning ""us""). these features suggest that the text is written in somali."
som_dev_track_a_00078,"Wlh aaad ayaaan ooolasocday sheeekadaaan aniga nafteyda ayey saaameyn kuyeeelatay dhibaaatada ey geeesatay waaa mid aaan lahilmaaamikarin dhabtiii waaa murugo iyo xanuuun, waaa wax aaan lamaqlikarin xanuuunkeeeda, waxaaa iiigula xanuuunbadan dhibaaateynta dadka reeerfalastiiin oo",,,,,,,somali,somali
som_dev_track_a_00079,QM ooo dalbatay in laaa hortago xadgudubyada Haweeenka looogu geysto Sooomaaaliya URL,,,,,,,somali,"i have analyzed the given text and determined that it is written in somali. therefore, the language of the text is {somali}."
som_dev_track_a_00080,Alllah ha u naxariiisto fanaaanada Khadra Daaahir Cige ooo caaawa Hargeysa ku geeeriyoootayWaxa ay ka mid ahayd fanaaaniiinta looogu jecelyey hobolada Waaaberi iyada ooo lagu xusuuusan dooono heeesaha jacaylka ooo ay caaan ku ahayd  Ina lilah wa inaaa illleyhi rajucuuun  URL,,,,,,,somali,the language of the given text is somali.
som_dev_track_a_00081,"Way dhici krta inu nqdo   Wyoh   bil ayu mrinya 450 dhimasho ah,wxa kenysa virus virus tuna diiin mlaha wa rayigayga azc",,,,,,,somali,"based on the given text, i would classify it as somali. therefore, the language of the text is somali.

{somali}"
som_dev_track_a_00082,Hambalyo iyo duco ayaaan isugu daraynaaa golaha maaanta lagu dhawaaaqayWaxaaan sigaaar ah ugu hambalyeynaya saaaxiiibada ka sooo muuuqday kliiiska golaha wasiiirada XJFS gaaar ahaaan Ahmed BaaashiHasssan Husssein MohamedNuuura MustafaIsaaak Mohamud MursalWaxaaan idin rajeynaaayaaa guuul ins URL,,,,,,,somali,{somali}
som_dev_track_a_00083,"Wiiil hooog, sooodhawaw cabdow",,,,,,,somali,"based on the given text, i would classify it as somali.

therefore, the language of the text is: somali"
som_dev_track_a_00084,"Walhi waxaaan dhikaraaa waaa meeel amaaankeeedu buuuxo maaadaaama libaaax xero ku jir bes laga baqay inui wax yeeelo geysto halka Muqdisho qarax, hooobiye ,dil jooogto ah ,afduuub iyo ilmo xadow la ciiirciiireyso.",,,,,,,somali,{somali}
som_dev_track_a_00085,USER HuguhoraynintaumidawdayWadaniyadaamadaljacaylkahambalyoAyaaanleeeyahayURL,,,,,,,NIL,"based on the given text, i would classify it as {english}."
som_dev_track_a_00086,Aduuunkan farxad mataaalo cos adigooo___oooyneya ayaaa timid ___Adigooo  oooyeyana waaa katageysaaa ___Halka ma aha meeel lagu waaaro ___eee intaaad dhimanin isku dey sidaaad allle ugu dhawaaan lahayd Alllahu___Akbar___ URL,,,,,,,somali,"based on the given text, i would classify it as somali. the language of the text is:

somali

the text contains words and phrases that are typical of the somali language, such as ""adigooo"", ""oooyneya"", ""halka"", ""maa"", ""meel"", ""lagu"", ""waaro"", ""dhawaaan"", and ""alllahu"". these words and phrases are commonly used in somali language."
som_dev_track_a_00087,Kkkk Muuuse Ma Xishooodo Magaaalo Dhan ooo Dhisan Oo camiran Ayuuu Madaaafiiic la dhacay Laydhkiii Ka jaray Biyihiii Kajaray dhakhaaatiiirtiii burbiriyay Waliba Caruuur iyo Waaayeeel qixiyay Kaaas Nuuuc ah Ayaaa wax Innnooo Sheeegaaaya waaa 80jir Dulmi Wada,,,,,,,somali,"sure! i can help you determine the language of the given text. after analyzing the text, i can confidently say that the language is... somali!"
som_dev_track_a_00088,Halkani waaa Laaasqorey Sanaaag SooomaaaliyaKa hor burburkiii waxa ay ahayd il dhaqaaale ooo muhiiim u ah gobolada Waqoooyibari iyo guuud ahaaan ba Sooomaaaliya maaantana waaa taaas  URL,,,,,,,somali,{somali}
som_dev_track_a_00089,Maaamulka dagmada Dhooobleeey ooo dhagax dhigay Garooon diyaradeeed cusub ooo dhawaaan laga hirgalin dooono degmada URL via USER Waaamo,,,,,,,somali,{somali}
som_dev_track_a_00090,Waaar mar aaan maaanta salaaadiii jimce Masjid ka tagay anigooo mid aaan zho nahay ku hor sugaya Masjid ka markiii salaaadiii laga sooo baxay dhawr minet ooo aaan hor taaagnaaa Masjid ka waaaban yaaabay ku laylka dhacayey madaxa i qarxi gaaadhayba kulayl awgiii,,,,,,,somali,{somali}
som_dev_track_a_00091,WLHI WAXAAAD thy legend Sidaaa Darteeed wxàan jeclaystay inaaan kula wadaaago idea igu so dhacday anigooo   cagaynaaaya jigjigayar hargaysa markaaa waaa waaaye waxaaad utagaysaaa kuwa somaliya ooo ka shaqeeeya   foooq ama dabaq sidra utaqaaanidba waxaaanad ku dhahayzaaa waxan Rab,,,,,,,somali,"sure, i can help you with that! based on the text you provided, i would say that the language is somali."
som_dev_track_a_00092,abdikafi abdulllahi eraykaaas dhawaqiiisa somalida wey ku adagthy in ay sifican ugugu dhawaqan cde,,,,,,,somali,"sure, i'd be happy to help! based on the given text, i would classify it as somali. so, the language of the text is somali."
som_dev_track_a_00093,Rwanda waxa ka dhacay 19994 dagaaal sokeeeye ooo udhaxeeeya Hutu iyo Tutsi waxa la iska dilay tiro u dhaxaysa 8000 000 ilaaa 1milllion mudddo dhan 1000 cisho gudahooodDagaaakas sokeeeye reeer Rwanda cashir iyo khibrad ayey kabrteeenDalkeeennnu muxuuu ka faaaiiiday dagaaaladiii Sokeeeye URL,,,,,,,NIL,"{rwanda}

the given text appears to be in kinyarwanda, which is the language spoken in rwanda."
som_dev_track_a_00094,Inta marish iyo qurux ku dhegle murugada la necebey like isara,,,,,,,somali,"based on the text you provided, i would classify it as somali. therefore, the language of the text is somali."
som_dev_track_a_00095,Sooomali ka bixi mayso dhibaaatada ilaaa ay u sooo noqdaaan ku dhaqan ka iyo isku xukunka kitaaabka alllaaah  kaaasi ayuuun bay ku gaaadhi liiibaaan aduuunyo iyo mid aaakhiraba,,,,,,,somali,somali
som_dev_track_a_00096,"Hooosow production Walahi Waxaaan dhihi karaaa Waaa Qof yaqaaano sida Filim Qurxooon looosooo Saaaro, Filimkaaan Waaa filim aaan ku oooyay😢",,,,,,,somali,"sure! based on the text you provided, i would classify it as somali. so, the language of the text is {somali}."
som_dev_track_a_00097,Carfisada guryaha oo laga digay inay sababto dhimasho,,,,,,,somali,{ somali }
som_dev_track_a_00098,Somalia wxeee burburday eee ilahay haaa isku geeeno😢🤲,,,,,,,somali,"i'm happy to help! based on the text you provided, i would classify the language as somali. so, the answer is:

somali"
som_dev_track_a_00099,Sida hees la qaaday 70 tameeyadii ay ugu dhex faaftay dhallinta Soomaalida iyo Itoobiyaanka,,,,,,,somali,"sure! based on the given text, i would classify it as somali. therefore, the language of the text is {somali}."
som_dev_track_a_00100,Abu falah waaa wiiil yar ooo dhib sooomaray hadane ilaaahey rasaqay fan's giiisane waaa ilmo yar yar aniga inuuu qariyo wax uma arko kumanaqanacsano somali nimada maxaaa yeeelay qof somalia ah kumajiro shaqaaalihiiisa iyo dadka kA agdhaw,,,,,,,somali,"sure! i can help you determine the language of the given text. after analyzing the text, i can confidently say that it is written in somali. therefore, the language of the text is somali."
